,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Nama Alat,:,Thermocouple ,,,,,,,,,,,Tanggal Kalibrasi ,,:,2022-07-07T00:00:00,,,
,,,,,,,,Type,:,Type K,,,,,,,,,,,Due Date Kalibrasi,,:,2024-07-06T00:00:00,,,
,,,,,,,,S/N,:,TCK-01~16,,,,,,,,,,,Tertelusur,,:,LK-202-IDN,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tikal,TCK-01,Correct,Tikal,TCK-02,Correct,AVERAGE,,Titik Kalibrasi,,Correction (oC),,,,,,,,,,,,,,,,,
0.223,0.26,-0.037000000000000005,0.223,0.16,0.063,0.012999999999999998,,oC,,TCK-01,TCK-02,TCK-03,TCK-04,TCK-05,TCK-06,TCK-07,TCK-08,TCK-09,TCK-10,TCK-11,TCK-12,TCK-13,TCK-14,TCK-15,TCK-16,,
50.062,49.91,0.15200000000000102,50.079,49.97,0.10900000000000176,0.1305000000000014,,0,,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,0.012999999999999998,,
100.091,99.9,0.1909999999999883,100.191,100.05,0.14100000000000534,0.16599999999999682,,50,,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,0.1305000000000014,,
150.078,149.86,0.2179999999999893,150.243,150.29,-0.046999999999997044,0.08549999999999613,,100,,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,0.16599999999999682,,
200.165,199.89,0.2750000000000057,200.214,200.36,-0.146000000000015,0.06449999999999534,,150,,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,0.08549999999999613,,
250.106,249.84,0.26599999999999113,250.259,250.35,-0.09100000000000819,0.08749999999999147,,200,,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,0.06449999999999534,,
300.032,299.76,0.27199999999999136,300.223,300.43,-0.20699999999999363,0.03249999999999886,,250,,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,0.08749999999999147,,
350.042,349.71,0.33199999999999363,350.141,350.4,-0.2589999999999577,0.03650000000001796,,300,,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,0.03249999999999886,,
400.077,399.74,0.3369999999999891,400.077,400.39,-0.3129999999999882,0.012000000000000455,,350,,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,0.03650000000001796,,
U95%,0.43,,,0.43,,0.6081118318204308,,400,,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,0.012000000000000455,,
,,,,,,,,U95%,,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,0.6081118318204308,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
